link,category,title,abstract,keywords,ccs_concepts,author_names,author_affiliations,affiliated_countries
https://nips.cc/virtual/2021/poster/27019,Transparency & Explainability,The Out-of-Distribution Problem in Explainability and Search Methods for Feature Importance Explanations,"Feature importance (FI) estimates are a popular form of explanation, and they are commonly created and evaluated by computing the change in model confidence caused by removing certain input features at test time. For example, in the standard Sufficiency metric, only the top-k most important tokens are kept. In this paper, we study several under-explored dimensions of FI explanations, providing conceptual and empirical improvements for this form of explanation. First, we advance a new argument for why it can be problematic to remove features from an input when creating or evaluating explanations: the fact that these counterfactual inputs are out-of-distribution (OOD) to models implies that the resulting explanations are socially misaligned. The crux of the problem is that the model prior and random weight initialization influence the explanations (and explanation metrics) in unintended ways. To resolve this issue, we propose a simple alteration to the model training process, which results in more socially aligned explanations and metrics. Second, we compare among five approaches for removing features from model inputs. We find that some methods produce more OOD counterfactuals than others, and we make recommendations for selecting a feature-replacement function. Finally, we introduce four search-based methods for identifying FI explanations and compare them to strong baselines, including LIME, Anchors, and Integrated Gradients. Through experiments with six diverse text classification datasets, we find that the only method that consistently outperforms random search is a Parallel Local Search (PLS) that we introduce. Improvements over the second best method are as large as 5.4 points for Sufficiency and 17 points for Comprehensiveness.","['Interpretability', 'Machine Learning']",[],"['Peter Hase', 'Harry Xie', 'Mohit Bansal']","['University of North Carolina, Chapel Hill', 'Department of Computer Science, University of North Carolina, Chapel Hill', 'University of North Carolina at Chapel Hill']","[None, None, None]"
https://nips.cc/virtual/2021/poster/26995,Transparency & Explainability,The Utility of Explainable AI in Ad Hoc Human-Machine Teaming,"Recent advances in machine learning have led to growing interest in Explainable AI (xAI) to enable humans to gain insight into the decision-making of machine learning models. Despite this recent interest, the utility of xAI techniques has not yet been characterized in human-machine teaming. Importantly, xAI offers the promise of enhancing team situational awareness (SA) and shared mental model development, which are the key characteristics of effective human-machine teams. Rapidly developing such mental models is especially critical in ad hoc human-machine teaming, where agents do not have a priori knowledge of others' decision-making strategies. In this paper, we present two novel human-subject experiments quantifying the benefits of deploying xAI techniques within a human-machine teaming scenario. First, we show that xAI techniques can support SA ($p<0.05)$. Second, we examine how different SA levels induced via a collaborative AI policy abstraction affect ad hoc human-machine teaming performance. Importantly, we find that the benefits of xAI are not universal, as there is a strong dependence on the composition of the human-machine team. Novices benefit from xAI providing increased SA ($p<0.05$) but are susceptible to cognitive overhead ($p<0.05$). On the other hand, expert performance degrades with the addition of xAI-based support ($p<0.05$), indicating that the cost of paying attention to the xAI outweighs the benefits obtained from being provided additional information to enhance SA. Our results demonstrate that researchers must deliberately design and deploy the right xAI techniques in the right scenario by carefully considering human-machine team composition and how the xAI method augments SA.","['Interpretability', 'Machine Learning']",[],"['Rohan R Paleja', 'Muyleng Ghuy', 'Nadun Ranawaka Arachchige', 'Reed Jensen', 'Matthew Gombolay']","['Institute of Technology', 'Institute of Technology', 'Institute of Technology', 'MIT Lincoln Laboratory, Massachusetts Institute of Technology', 'College of Computing,  Institute of Technology']","['Georgia', 'Georgia', 'Georgia', None, 'Georgia']"
https://nips.cc/virtual/2021/poster/26936,Transparency & Explainability,Sparsely Changing Latent States for Prediction and Planning in Partially Observable Domains,"A common approach to prediction and planning in partially observable domains is to use recurrent neural networks (RNNs), which ideally develop and maintain a latent memory about hidden, task-relevant factors. We hypothesize that many of these hidden factors in the physical world are constant over time, changing only sparsely. To study this hypothesis, we propose Gated $L_0$ Regularized Dynamics (GateL0RD), a novel recurrent architecture that incorporates the inductive bias to maintain stable, sparsely changing latent states.  The bias is implemented by means of a novel internal gating function and a penalty on the $L_0$ norm of latent state changes. We demonstrate that GateL0RD can compete with or outperform state-of-the-art RNNs in a variety of partially observable prediction and control tasks. GateL0RD tends to encode the underlying generative factors of the environment, ignores spurious temporal dependencies, and generalizes better, improving sampling efficiency and overall performance in model-based planning and reinforcement learning tasks. Moreover, we show that the developing latent states can be easily interpreted, which is a step towards better explainability in RNNs.","['Reinforcement Learning and Planning', 'Deep Learning', 'Interpretability']",[],"['Christian Gumbsch', 'Martin V. Butz', 'Georg Martius']","['University of Tuebingen', 'University of Tuebingen', 'Eberhard-Karls-Universität Tübingen']","[None, None, None]"
https://nips.cc/virtual/2021/poster/28176,Transparency & Explainability,Reinforcement Learning Enhanced Explainer for Graph Neural Networks,"Graph neural networks (GNNs) have recently emerged as revolutionary technologies for machine learning tasks on graphs. In GNNs, the graph structure is generally incorporated with node representation via the message passing scheme, making the explanation much more challenging. Given a trained GNN model, a GNN explainer aims to identify a most influential subgraph to interpret the prediction of an instance (e.g., a node or a graph), which is essentially a combinatorial optimization problem over graph. The existing works solve this problem by continuous relaxation or search-based heuristics. But they suffer from key issues such as violation of message passing and hand-crafted heuristics, leading to inferior interpretability. To address these issues, we propose a RL-enhanced GNN explainer, RG-Explainer, which consists of three main components: starting point selection, iterative graph generation and stopping criteria learning. RG-Explainer could construct a connected explanatory subgraph by sequentially adding nodes from the boundary of the current generated graph, which is consistent with the message passing scheme. Further, we design an effective seed locator to select the starting point, and learn stopping criteria to generate superior explanations. Extensive experiments on both synthetic and real datasets show that RG-Explainer outperforms state-of-the-art GNN explainers. Moreover, RG-Explainer can be applied in the inductive setting, demonstrating its better generalization ability.","['Reinforcement Learning and Planning', 'Optimization', 'Machine Learning', 'Graph Learning', 'Deep Learning', 'Interpretability']",[],"['Caihua Shan', 'Yifei Shen', 'Yao Zhang', 'Xiang Li', 'Dongsheng Li']","['Microsoft', 'Microsoft Research Asia', 'eBay Inc.', 'East  Normal University', 'Microsoft Research Asia']","[None, None, None, 'China', None]"
https://nips.cc/virtual/2021/poster/26873,Transparency & Explainability,IA-RED$^2$: Interpretability-Aware Redundancy Reduction for Vision Transformers,"The self-attention-based model, transformer, is recently becoming the leading backbone in the field of computer vision. In spite of the impressive success made by transformers in a variety of vision tasks, it still suffers from heavy computation and intensive memory costs. To address this limitation, this paper presents an Interpretability-Aware REDundancy REDuction framework (IA-RED$^2$). We start by observing a large amount of redundant computation, mainly spent on uncorrelated input patches, and then introduce an interpretable module to dynamically and gracefully drop these redundant patches. This novel framework is then extended to a hierarchical structure, where uncorrelated tokens at different stages are gradually removed, resulting in a considerable shrinkage of computational cost. We include extensive experiments on both image and video tasks, where our method could deliver up to 1.4x speed-up for state-of-the-art models like DeiT and TimeSformer, by only sacrificing less than 0.7% accuracy. More importantly, contrary to other acceleration approaches, our method is inherently interpretable with substantial visual evidence, making vision transformer closer to a more human-understandable architecture while being lighter. We demonstrate that the interpretability that naturally emerged in our framework can outperform the raw attention learned by the original visual transformer, as well as those generated by off-the-shelf interpretation methods, with both qualitative and quantitative results. Project Page: http://people.csail.mit.edu/bpan/ia-red/.","['Transformers', 'Deep Learning', 'Vision', 'Interpretability']",[],"['Bowen Pan', 'Rameswar Panda', 'Yifan Jiang', 'Zhangyang Wang', 'Rogerio Feris']","['Massachusetts Institute of Technology', 'MIT-IBM Watson AI Lab', 'University of Texas, Austin', 'University of Texas at Austin', 'International Business Machines']","[None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/26687,Transparency & Explainability,Supercharging Imbalanced Data Learning With Energy-based Contrastive Representation Transfer,"Dealing with severe class imbalance poses a major challenge for many real-world applications, especially when the accurate classification and generalization of minority classes are of primary interest. In computer vision and NLP, learning from datasets with long-tail behavior is a recurring theme, especially for naturally occurring labels. Existing solutions mostly appeal to sampling or weighting adjustments to alleviate the extreme imbalance, or impose inductive bias to prioritize generalizable associations. Here we take a novel perspective to promote sample efficiency and model generalization based on the invariance principles of causality. Our contribution posits a meta-distributional scenario, where the causal generating mechanism for label-conditional features is invariant across different labels. Such causal assumption enables efficient knowledge transfer from the dominant classes to their under-represented counterparts, even if their feature distributions show apparent disparities. This allows us to leverage a causal data augmentation procedure to enlarge the representation of minority classes. Our development is orthogonal to the existing imbalanced data learning techniques thus can be seamlessly integrated. The proposed approach is validated on an extensive set of synthetic and real-world tasks against state-of-the-art solutions.","['Vision', 'Machine Learning', 'Contrastive Learning', 'Causality', 'Representation Learning']",[],"['Junya Chen', 'Zidi Xiu', 'Benjamin Goldstein', 'Ricardo Henao', 'Lawrence Carin', 'Chenyang Tao']","['Duke University', 'Duke University', 'Duke University', 'Duke University', 'Duke University', 'Duke University']","[None, None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/26633,Transparency & Explainability,Explicable Reward Design for Reinforcement Learning Agents,"We study the design of explicable reward functions for a reinforcement learning agent while guaranteeing that an optimal policy induced by the function belongs to a set of target policies. By being explicable, we seek to capture two properties: (a) informativeness so that the rewards speed up the agent's convergence, and (b) sparseness as a proxy for ease of interpretability of the rewards. The key challenge is that higher informativeness typically requires dense rewards for many learning tasks, and existing techniques do not allow one to balance these two properties appropriately. In this paper, we investigate the problem from the perspective of discrete optimization and introduce a novel framework, ExpRD, to design explicable reward functions. ExpRD builds upon an informativeness criterion that captures the (sub-)optimality of target policies at different time horizons in terms of actions taken from any given starting state. We provide a  mathematical analysis of ExpRD, and show its connections to existing reward design techniques, including potential-based reward shaping. Experimental results on two navigation tasks demonstrate the effectiveness of ExpRD in designing explicable reward functions.","['Reinforcement Learning and Planning', 'Optimization', 'Interpretability']",[],"['Rati Devidze', 'Goran Radanovic', 'Parameswaran Kamalaruban', 'Adish Singla']","['MPI-SWS', 'MPI-SWS', 'Alan Turing Institute', 'MPI-SWS']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/26595,Transparency & Explainability,Differentiable Synthesis of Program Architectures,"Differentiable programs have recently attracted much interest due to their interpretability, compositionality, and their efficiency to leverage differentiable training. However, synthesizing differentiable programs requires optimizing over a combinatorial, rapidly exploded space of program architectures. Despite the development of effective pruning heuristics, previous works essentially enumerate the discrete search space of program architectures, which is inefficient. We propose to encode program architecture search as learning the probability distribution over all possible program derivations induced by a context-free grammar. This allows the search algorithm to efficiently prune away unlikely program derivations to synthesize optimal program architectures. To this end, an efficient gradient-descent based method is developed to conduct program architecture search in a continuous relaxation of the discrete space of grammar rules. Experiment results on four sequence classification tasks demonstrate that our program synthesizer excels in discovering program architectures that lead to differentiable programs with higher F1 scores, while being more efficient than state-of-the-art program synthesis methods.","['Optimization', 'Interpretability', 'Machine Learning']",[],"['Guofeng Cui', 'He Zhu']","['Rutgers University', 'Rutgers University']","[None, None]"
https://nips.cc/virtual/2021/poster/26541,Transparency & Explainability,Invariance Principle Meets Information Bottleneck for Out-of-Distribution Generalization,"The invariance principle from causality is at the heart of notable approaches such as invariant risk minimization (IRM) that seek to address out-of-distribution (OOD) generalization failures. Despite the promising theory, invariance principle-based approaches fail in common classification tasks, where invariant (causal) features capture all the information about the label.  Are these failures due to the methods failing to capture the invariance? Or is the invariance principle itself insufficient? To answer these questions, we revisit the fundamental assumptions in linear regression tasks, where invariance-based approaches were shown to provably generalize OOD. In contrast to the linear regression tasks, we show that for linear classification tasks we need much stronger restrictions on the distribution shifts, or otherwise OOD generalization is impossible.  Furthermore, even with appropriate restrictions on distribution shifts in place, we show that the invariance principle alone is insufficient. We prove that a form of the information bottleneck constraint along with invariance helps address the key failures when invariant features capture all the information about the label and also retains the existing success when they do not. We propose an approach that incorporates both of these principles and demonstrate its effectiveness in several experiments.","['Theory', 'Causality', 'Machine Learning']",[],"['Kartik Ahuja', 'Ethan Caballero', 'Dinghuai Zhang', 'Jean-Christophe Gagnon-Audet', 'Yoshua Bengio', 'Ioannis Mitliagkas', 'Irina Rish']","['FAIR (Meta)', 'Mila', 'Mila, University of Montreal', 'Montreal Institute for Learning Algorithms, University of Montreal, University of Montreal', 'University of Montreal', 'Université de Montréal', 'University of Montreal']","[None, None, None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/26496,Transparency & Explainability,Compositional Transformers for Scene Generation,"We introduce the GANformer2 model, an iterative object-oriented transformer, explored for the task of generative modeling. The network incorporates strong and explicit structural priors, to reflect the compositional nature of visual scenes, and synthesizes images through a sequential process. It operates in two stages: a fast and lightweight planning phase, where we draft a high-level scene layout, followed by an attention-based execution phase, where the layout is being refined, evolving into a rich and detailed picture. Our model moves away from conventional black-box GAN architectures that feature a flat and monolithic latent space towards a transparent design that encourages efficiency, controllability and interpretability. We demonstrate GANformer2's strengths and qualities through a careful evaluation over a range of datasets, from multi-object CLEVR scenes to the challenging COCO images, showing it successfully achieves state-of-the-art performance in terms of visual quality, diversity and consistency. Further experiments demonstrate the model's disentanglement and provide a deeper insight into its generative process, as it proceeds step-by-step from a rough initial sketch, to a detailed layout that accounts for objects' depths and dependencies, and up to the final high-resolution depiction of vibrant and intricate real-world scenes. See https://github.com/dorarad/gansformer for model implementation.","['Transformers', 'Generative Model', 'Interpretability']",[],"['Drew Arad Hudson', 'C. Lawrence Zitnick']","['Google DeepMind', 'Meta']","[None, None]"
https://nips.cc/virtual/2021/poster/26410,Transparency & Explainability,Improving Deep Learning Interpretability by Saliency Guided Training,"Saliency methods have been widely used to highlight important input features in model predictions. Most existing methods use backpropagation on a modified gradient function to generate saliency maps. Thus, noisy gradients can result in unfaithful feature attributions. In this paper, we tackle this issue and introduce a {\it saliency guided training} procedure for neural networks to reduce noisy gradients used in predictions while retaining the predictive performance of the model. Our saliency guided training procedure iteratively masks features with small and potentially noisy gradients while maximizing the similarity of model outputs for both masked and unmasked inputs. We apply the saliency guided training procedure to various synthetic and real data sets from computer vision, natural language processing, and time series across diverse neural architectures, including Recurrent Neural Networks, Convolutional Networks, and Transformers. Through qualitative and quantitative evaluations, we show that saliency guided training procedure significantly improves model interpretability across various domains while preserving its predictive performance.","['Transformers', 'Vision', 'Language', 'Deep Learning', 'Interpretability']",[],"['Aya Abdelsalam Ismail', 'Hector Corrada Bravo', 'Soheil Feizi']","['Genentech', 'Genentech', 'University of Maryland, College Park']","[None, None, None]"
https://nips.cc/virtual/2021/poster/26401,Transparency & Explainability,Multi-Agent Reinforcement Learning for Active Voltage Control on Power Distribution Networks,"This paper presents a problem in power networks that creates an exciting and yet challenging real-world scenario for application of multi-agent reinforcement learning (MARL). The emerging trend of decarbonisation is placing excessive stress on power distribution networks. Active voltage control is seen as a promising solution to relieve power congestion and improve voltage quality without extra hardware investment, taking advantage of the controllable apparatuses in the network, such as roof-top photovoltaics (PVs) and static var compensators (SVCs). These controllable apparatuses appear in a vast number and are distributed in a wide geographic area, making MARL a natural candidate. This paper formulates the active voltage control problem in the framework of Dec-POMDP and establishes an open-source environment. It aims to bridge the gap between the power community and the MARL community and be a drive force towards real-world applications of MARL algorithms. Finally, we analyse the special characteristics of the active voltage control problems that cause challenges (e.g. interpretability) for state-of-the-art MARL approaches, and summarise the potential directions.","['Reinforcement Learning and Planning', 'Graph Learning']",[],"['Jianhong Wang', 'Wangkun Xu', 'Wenbin Song']","['University of Manchester', 'Imperial College London', 'Shanghaitech University']","[None, None, None]"
https://nips.cc/virtual/2021/poster/26438,Transparency & Explainability,A Causal Lens for Controllable Text Generation,"Controllable text generation concerns two fundamental tasks of wide applications, namely generating text of given attributes (i.e., attribute-conditional generation), and minimally editing existing text to possess desired attributes (i.e., text attribute transfer). Extensive prior work has largely studied the two problems separately, and developed different conditional models which, however, are prone to producing biased text (e.g., various gender stereotypes). This paper proposes to formulate controllable text generation from a principled causal perspective which models the two tasks with a unified framework. A direct advantage of the causal formulation is the use of  rich causality tools to mitigate generation biases and improve control. We treat the two tasks as interventional and counterfactual causal inference based on a structural causal model, respectively. We then apply the framework to the challenging practical setting where confounding factors (that induce spurious correlations) are observable only on a small fraction of data. Experiments show significant superiority of the causal approach over previous conditional models for improved control accuracy and reduced bias.","['Causality', 'Language']",[],"['Zhiting Hu', 'Li Erran Li']","['University of California, San Diego', 'Amazon']","[None, None]"
https://nips.cc/virtual/2021/poster/25949,Transparency & Explainability,Evaluation of Human-AI Teams for Learned and Rule-Based Agents in Hanabi,"Deep reinforcement learning has generated superhuman AI in competitive games such as Go and StarCraft. Can similar learning techniques create a superior AI teammate for human-machine collaborative games? Will humans prefer AI teammates that improve objective team performance or those that improve subjective metrics of trust? In this study, we perform a single-blind evaluation of teams of humans and AI agents in the cooperative card game Hanabi, with both rule-based and learning-based agents. In addition to the game score, used as an objective metric of the human-AI team performance, we also quantify subjective measures of the human's perceived performance, teamwork, interpretability, trust, and overall preference of AI teammate. We find that humans have a clear preference toward a rule-based AI teammate (SmartBot) over a state-of-the-art learning-based AI teammate (Other-Play) across nearly all subjective metrics, and generally view the learning-based agent negatively, despite no statistical difference in the game score. This result has implications for future AI design and reinforcement learning benchmarking, highlighting the need to incorporate subjective metrics of human-AI teaming rather than a singular focus on objective task performance.","['Reinforcement Learning and Planning', 'Deep Learning', 'Interpretability']",[],"['Ho Chit Siu', 'Jaime Daniel Pena', 'Edenna Chen', 'Yutai Zhou', 'Victor Lopez', 'Kyle Palko', 'Kimberlee Chestnut Chang', 'Ross Emerson Allen']","['MIT Lincoln Laboratory, Massachusetts Institute of Technology', 'MIT Lincoln Laboratory, Massachusetts Institute of Technology', 'Massachusetts Institute of Technology', 'MIT Lincoln Laboratory, Massachusetts Institute of Technology', 'Massachusetts Institute of Technology', 'Massachusetts Institute of Technology', 'Massachusetts Institute of Technology', 'Massachusetts Institute of Technology']","[None, None, None, None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/25922,Transparency & Explainability,Contrastively Disentangled Sequential  Variational Autoencoder,"Self-supervised disentangled representation learning is a critical task in sequence modeling. The learnt representations contribute to better model interpretability as well as the data generation, and improve the sample efficiency for downstream tasks. We propose a novel sequence representation learning method, named Contrastively Disentangled Sequential Variational Autoencoder (C-DSVAE), to extract and separate the static (time-invariant) and dynamic (time-variant) factors in the latent space. Different from previous sequential variational autoencoder methods, we use a novel evidence lower bound which maximizes the mutual information between the input and the latent factors, while penalizes the mutual information between the static and dynamic factors. We leverage contrastive estimations of the mutual information terms in training, together with simple yet effective augmentation techniques, to introduce additional inductive biases. Our experiments show that C-DSVAE significantly outperforms the previous state-of-the-art methods on multiple metrics.","['Self-Supervised Learning', 'Contrastive Learning', 'Generative Model', 'Interpretability', 'Representation Learning']",[],"['Junwen Bai', 'Weiran Wang', 'Carla P Gomes']","['Google', 'Google', 'Cornell University']","[None, None, None]"
https://nips.cc/virtual/2021/poster/26500,Transparency & Explainability,"Independent mechanism analysis, a new concept?","Independent component analysis provides a principled framework for unsupervised representation learning, with solid theory on the identifiability of the latent code that generated the data, given only observations of mixtures thereof. Unfortunately, when the mixing is nonlinear, the model is provably nonidentifiable, since statistical independence alone does not sufficiently constrain the problem. Identifiability can be recovered in settings where additional, typically observed variables are included in the generative process. We investigate an alternative path and consider instead including assumptions reflecting the principle of independent causal mechanisms exploited in the field of causality. Specifically, our approach is motivated by thinking of each source as independently influencing the mixing process. This gives rise to a framework which we term independent mechanism analysis. We provide theoretical and empirical evidence that our approach circumvents a number of nonidentifiability issues arising in nonlinear blind source separation.","['Theory', 'Causality', 'Representation Learning']",[],"['Luigi Gresele', 'Julius Von Kügelgen', 'Vincent Stimper', 'Michel Besserve']","['Max-Planck-Institute for Intelligent Systems, Max-Planck Institute', 'Max Planck Institute for Intelligent Systems, Max-Planck Institute', 'Max Planck Institute for Intelligent Systems, Max-Planck Institute', 'MPI for Intelligent Systems']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/27096,Transparency & Explainability,Auditing Black-Box Prediction Models for Data Minimization Compliance,"In this paper, we focus on auditing black-box prediction models for compliance with the GDPR’s data minimization principle. This principle restricts prediction models to use the minimal information that is necessary for performing the task at hand. Given the challenge of the black-box setting, our key idea is to check if each of the prediction model’s input features is individually necessary by assigning it some constant value (i.e., applying a simple imputation) across all prediction instances, and measuring the extent to which the model outcomes would change. We introduce a metric for data minimization that is based on model instability under simple imputations. We extend the applicability of this metric from a finite sample model to a distributional setting by introducing a probabilistic data minimization guarantee, which we derive using a Bayesian approach. Furthermore, we address the auditing problem under a constraint on the number of queries to the prediction system. We formulate the problem of allocating a budget of system queries to feasible simple imputations (for investigating model instability) as a multi-armed bandit framework with probabilistic success metrics. We define two bandit problems for providing a probabilistic data minimization guarantee at a given confidence level: a decision problem given a data minimization level, and a measurement problem given a fixed query budget. We design efficient algorithms for these auditing problems using novel exploration strategies that expand classical bandit strategies. Our experiments with real-world prediction systems show that our auditing algorithms significantly outperform simpler benchmarks in both measurement and decision problems.","['Reinforcement Learning and Planning', 'Bandits', 'Privacy']",[],"['Bashir Rastegarpanah', 'Krishna P. Gummadi', 'Mark Crovella']","['Boston University', 'MPI-SWS', 'Boston University']","[None, None, None]"
https://nips.cc/virtual/2021/poster/28445,Transparency & Explainability,Learning Tree Interpretation from Object Representation for Deep Reinforcement Learning,"Interpreting Deep Reinforcement Learning (DRL) models is important to enhance trust and comply with transparency regulations. Existing methods typically explain a DRL model by visualizing the importance of low-level input features with super-pixels, attentions, or saliency maps. Our approach provides an interpretation based on high-level latent object features derived from a disentangled representation. We propose a Represent And Mimic (RAMi) framework for training 1) an identifiable latent representation to capture the independent factors of variation for the objects and 2) a mimic tree that extracts the causal impact of the latent features on DRL action values. To jointly optimize both the fidelity and the simplicity of a mimic tree, we derive a novel Minimum Description Length (MDL) objective based on the Information Bottleneck (IB) principle. Based on this objective, we describe a Monte Carlo Regression Tree Search (MCRTS) algorithm that explores different splits to find the IB-optimal mimic tree. Experiments show that our mimic tree achieves strong approximation performance with significantly fewer nodes than baseline models. We demonstrate the interpretability of our mimic tree by showing latent traversals, decision rules, causal impacts, and human evaluation results.","['Reinforcement Learning and Planning', 'Interpretability']",[],"['Guiliang Liu', 'Oliver Schulte', 'Pascal Poupart']","['The Chinese University of , Shenzhen', 'Simon Fraser University', 'University of Waterloo']","['Hong Kong', None, None]"
https://nips.cc/virtual/2021/poster/28627,Transparency & Explainability,Multilingual Pre-training with Universal Dependency Learning,"The pre-trained language model (PrLM) demonstrates domination in downstream natural language processing tasks, in which multilingual PrLM takes advantage of language universality to alleviate the issue of limited resources for low-resource languages. Despite its successes, the performance of multilingual PrLM is still unsatisfactory, when multilingual PrLMs only focus on plain text and ignore obvious universal linguistic structure clues. Existing PrLMs have shown that monolingual linguistic structure knowledge may bring about better performance. Thus we propose a novel multilingual PrLM that supports both explicit universal dependency parsing and implicit language modeling. Syntax in terms of universal dependency parse serves as not only pre-training objective but also learned representation in our model, which brings unprecedented PrLM interpretability and convenience in downstream task use. Our model outperforms two popular multilingual PrLM, multilingual-BERT and XLM-R, on cross-lingual natural language understanding (NLU) benchmarks and linguistic structure parsing datasets, demonstrating the effectiveness and stronger cross-lingual modeling capabilities of our approach.","['Interpretability', 'Language']",[],"['Kailai Sun', 'Zuchao Li', 'hai zhao']","['Shanghai Jiao Tong University, Shanghai Jiao Tong University', 'Wuhan University', 'Shanghai Jiao Tong University']","[None, None, None]"
https://nips.cc/virtual/2021/poster/27775,Transparency & Explainability,How Well do Feature Visualizations Support Causal Understanding of CNN Activations?,"A precise understanding of why units in an artificial network respond to certain stimuli would constitute a big step towards explainable artificial intelligence. One widely used approach towards this goal is to visualize unit responses via activation maximization. These feature visualizations are purported to provide humans with precise information about the image features that cause a unit to be activated - an advantage over other alternatives like strongly activating dataset samples. If humans indeed gain causal insight from visualizations, this should enable them to predict the effect of an intervention, such as how occluding a certain patch of the image (say, a dog's head) changes a unit's activation. Here, we test this hypothesis by asking humans to decide which of two square occlusions causes a larger change to a unit's activation. Both a large-scale crowdsourced experiment and measurements with experts show that on average the extremely activating feature visualizations by Olah et al. (2017) indeed help humans on this task ($68 \pm 4$% accuracy; baseline performance without any visualizations is $60 \pm 3$%). However, they do not provide any substantial advantage over other visualizations (such as e.g. dataset samples), which yield similar performance ($66\pm3$% to $67 \pm3$% accuracy). Taken together, we propose an objective psychophysical task to quantify the benefit of unit-level interpretability methods for humans, and find no evidence that a widely-used feature visualization method provides humans with better ""causal understanding"" of unit activations than simple alternative visualizations.",['Interpretability'],[],"['Roland Simon Zimmermann', 'Judy Borowski', 'Robert Geirhos', 'Matthias Bethge', 'Thomas S. A. Wallis', 'Wieland Brendel']","['Eberhard-Karls-Universität Tübingen', 'University of Tuebingen', 'Google DeepMind', 'University of Tuebingen', 'TU Darmstadt', 'ELLIS Institute Tübingen']","[None, None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/28825,Transparency & Explainability,Interventional Sum-Product Networks: Causal Inference with Tractable Probabilistic Models,"While probabilistic models are an important tool for studying causality, doing so suffers from the intractability of inference. As a step towards tractable causal models, we consider the problem of learning interventional distributions using sum-product networks (SPNs) that are over-parameterized by gate functions, e.g., neural networks. Providing an arbitrarily intervened causal graph as input, effectively subsuming Pearl's do-operator, the gate function predicts the parameters of the SPN. The resulting interventional SPNs are motivated and illustrated by a structural causal model themed around personal health. Our empirical evaluation against competing methods from both generative and causal modelling demonstrates that interventional SPNs indeed are both expressive and causally adequate.","['Deep Learning', 'Graph Learning', 'Generative Model', 'Causality']",[],"['Matej Zecevic', 'Devendra Singh Dhami', 'Athresh Karanam', 'Sriraam Natarajan', 'Kristian Kersting']","['TU Darmstadt', 'Eindhoven University of Technology', 'University of Texas, Dallas', 'University of Texas at Dallas', 'German Research Center for AI']","[None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/27533,Transparency & Explainability,Self-Interpretable Model with Transformation Equivariant Interpretation,"With the proliferation of machine learning applications in the real world, the demand for explaining machine learning predictions continues to grow especially in high-stakes fields. Recent studies have found that interpretation methods can be sensitive and unreliable, where the interpretations can be disturbed by perturbations or transformations of input data. To address this issue, we propose to learn robust interpretation through transformation equivariant regularization in a self-interpretable model. The resulting model is capable of capturing valid interpretation that is equivariant to geometric transformations. Moreover, since our model is self-interpretable, it enables faithful interpretations that reflect the true predictive mechanism. Unlike existing self-interpretable models, which usually sacrifice expressive power for the sake of interpretation quality, our model preserves the high expressive capability comparable to the state-of-the-art deep learning models in complex tasks, while providing visualizable and faithful high-quality interpretation. We compare with various related methods and validate the interpretation quality and consistency of our model.","['Deep Learning', 'Vision', 'Machine Learning']",[],"['Yipei Wang', 'Xiaoqian Wang']","['Purdue University', 'Purdue University']","[None, None]"
https://nips.cc/virtual/2021/poster/26692,Transparency & Explainability,Deep Synoptic Monte-Carlo Planning in Reconnaissance Blind Chess,"This paper introduces deep synoptic Monte Carlo planning (DSMCP) for large imperfect information games. The algorithm constructs a belief state with an unweighted particle filter and plans via playouts that start at samples drawn from the belief state. The algorithm accounts for uncertainty by performing inference on ""synopses,"" a novel stochastic abstraction of information states. DSMCP is the basis of the program Penumbra, which won the official 2020 reconnaissance blind chess competition versus 33 other programs. This paper also evaluates algorithm variants that incorporate caution, paranoia, and a novel bandit algorithm. Furthermore, it audits the synopsis features used in Penumbra with per-bit saliency statistics.","['Reinforcement Learning and Planning', 'Deep Learning', 'Bandits']",[],['Gregory Clark'],['Google'],[None]
https://nips.cc/virtual/2021/poster/27050,Transparency & Explainability,Physics-Integrated Variational Autoencoders for Robust and Interpretable Generative Modeling,"Integrating physics models within machine learning models holds considerable promise toward learning robust models with improved interpretability and abilities to extrapolate. In this work, we focus on the integration of incomplete physics models into deep generative models. In particular, we introduce an architecture of variational autoencoders (VAEs) in which a part of the latent space is grounded by physics. A key technical challenge is to strike a balance between the incomplete physics and trainable components such as neural networks for ensuring that the physics part is used in a meaningful manner. To this end, we propose a regularized learning method that controls the effect of the trainable components and preserves the semantics of the physics-based latent variables as intended. We not only demonstrate generative performance improvements over a set of synthetic and real-world datasets, but we also show that we learn robust models that can consistently extrapolate beyond the training distribution in a meaningful manner. Moreover, we show that we can control the generative process in an interpretable manner.","['Deep Learning', 'Generative Model', 'Interpretability', 'Machine Learning']",[],"['Naoya Takeishi', 'Alexandros Kalousis']","['The University of Tokyo', 'University Of Geneva,']","[None, 'Switzerland']"
