link,category,title,abstract,keywords,ccs_concepts,author_names,affiliations,author_countries
https://iclr.cc/virtual/2023/poster/12223,Transparency & Explainability,A Multi-Grained Self-Interpretable Symbolic-Neural Model For Single/Multi-Labeled Text Classification,"Deep neural networks based on layer-stacking architectures have historically suffered from poor inherent interpretability. Meanwhile, symbolic probabilistic models function with clear interpretability, but how to combine them with neural networks to enhance their performance remains to be explored. In this paper, we try to marry these two systems for text classification via a structured language model. We propose a Symbolic-Neural model that can learn to explicitly predict class labels of text spans from a constituency tree without requiring any access to span-level gold labels. As the structured language model learns to predict constituency trees in a self-supervised manner, only raw texts and sentence-level labels are required as training data, which makes it essentially a general constituent-level self-interpretable classification model. Our experiments demonstrate that our approach could achieve good prediction accuracy in downstream tasks. Meanwhile, the predicted span labels are consistent with human rationales to a certain degree.","['Unsupervised and Self-supervised learning', 'Multiple instance learning', 'structured language model', 'recursive neural network', 'interpretability', 'natural language processing', 'text classification', 'unsupervised learning']",[],"['Xiang Hu', 'XinYu KONG', 'Kewei Tu']","['Alibaba Group', 'Beijing University of Posts and Telecommunications', 'ShanghaiTech University']",[]
https://iclr.cc/virtual/2023/poster/11415,Transparency & Explainability,Post-hoc Concept Bottleneck Models,"Concept Bottleneck Models (CBMs) map the inputs onto a set of interpretable concepts (``the bottleneck'') and use the concepts to make predictions. A concept bottleneck enhances interpretability since it can be investigated to understand what concepts the model ""sees"" in an input and which of these concepts are deemed important. However, CBMs are restrictive in practice as they require dense concept annotations in the training data to learn the bottleneck. Moreover, CBMs often do not match the accuracy of an unrestricted neural network, reducing the incentive to deploy them in practice. In this work, we address these limitations of CBMs by introducing Post-hoc Concept Bottleneck models (PCBMs). We show that we can turn any neural network into a PCBM without sacrificing model performance while still retaining the interpretability benefits. When concept annotations are not available on the training data, we show that PCBM can transfer concepts from other datasets or from natural language descriptions of concepts via multimodal models. A key benefit of PCBM is that it enables users to quickly debug and update the model to reduce spurious correlations and improve generalization to new distributions. PCBM allows for global model edits, which can be more efficient than previous works on local interventions that fix a specific prediction. Through a model-editing user study, we show that editing PCBMs via concept-level feedback can provide significant performance gains without using data from the target domain or model retraining.","['Social Aspects of Machine Learning', 'model editing', 'concepts', 'Concept Bottleneck Models', 'interpretability']",[],"['Mert Yuksekgonul', 'Maggie Wang', 'James Zou']","['Stanford University', 'Stanford University', 'Stanford University']",[]
https://iclr.cc/virtual/2023/poster/11389,Transparency & Explainability,Provably Auditing Ordinary Least Squares in Low Dimensions,"Auditing the stability of a machine learning model to small changes in the training procedure is critical for engendering trust in practical applications. For example, a model should not be overly sensitive to removing a small fraction of its training data. However, algorithmically validating this property seems computationally challenging, even for the simplest of models: Ordinary Least Squares (OLS) linear regression. Concretely, recent work defines the stability of a regression as the minimum number of samples that need to be removed so that rerunning the analysis overturns the conclusion (Broderick et al., 2020), specifically meaning that the sign of a particular coefficient of the OLS regressor changes. But the only known approach for estimating this metric, besides the obvious exponential-time algorithm, is a greedy heuristic that may produce severe overestimates and therefore cannot certify stability. We show that stability can be efficiently certified in the low-dimensional regime: when the number of covariates is a constant but the number of samples is large, there are polynomial-time algorithms for estimating (a fractional version of) stability, with provable approximation guarantees. Applying our algorithms to the Boston Housing dataset, we exhibit regression analyses where our estimator outperforms the greedy heuristic, and can successfully certify stability even in the regime where a constant fraction of the samples are dropped.","['Theory', 'stability', 'robustness', 'Linear Regression', 'ordinary least squares']",[],"['Ankur Moitra', 'Dhruv Rohatgi']","['Massachusetts Institute of Technology', 'Massachusetts Institute of Technology']",[]
https://iclr.cc/virtual/2023/poster/11807,Transparency & Explainability,Fooling SHAP with Stealthily Biased Sampling,"SHAP explanations aim at identifying which features contribute the most to the difference in model prediction at a specific input versus a background distribution. Recent studies have shown that they can be manipulated by malicious adversaries to produce arbitrary desired explanations. However, existing attacks focus solely on altering the black-box model itself. In this paper, we propose a complementary family of attacks that leave the model intact and manipulate SHAP explanations using stealthily biased sampling of the data points used to approximate expectations w.r.t the background distribution. In the context of fairness audit, we show that our attack can reduce the importance of a sensitive feature when explaining the difference in outcomes between groups while remaining undetected. More precisely, experiments performed on real-world datasets showed that our attack could yield up to a 90\% relative decrease in amplitude of the sensitive feature attribution. These results highlight the manipulability of SHAP explanations and encourage auditors to treat them with skepticism.","['Social Aspects of Machine Learning', 'SHAP', 'Stealthily Sampling', 'explainability', 'robustness']",[],"['Gabriel Laberge', 'Ulrich Aïvodji', 'Satoshi Hara', 'Mario Marchand', 'Foutse Khomh']","['École Polytechnique de Montréal', 'École de technologie supérieure, Université du Québec', 'Osaka University', 'Laval university', 'École Polytechnique de Montréal, Université de Montréal']",[]
https://iclr.cc/virtual/2023/poster/11086,Transparency & Explainability,Metadata Archaeology: Unearthing Data Subsets by Leveraging Training Dynamics,"Modern machine learning research relies on relatively few carefully curated datasets. Even in these datasets, and typically in `untidy' or raw data, practitioners are faced with significant issues of data quality and diversity which can be prohibitively labor intensive to address. Existing methods for dealing with these challenges tend to make strong assumptions about the particular issues at play, and often require a priori knowledge or metadata such as domain labels. Our work is orthogonal to these methods: we instead focus on providing a unified and efficient framework for Metadata Archaeology -- uncovering and inferring metadata of examples in a dataset. We curate different subsets of data that might exist in a dataset (e.g. mislabeled, atypical, or out-of-distribution examples) using simple transformations, and leverage differences in learning dynamics between these probe suites to infer metadata of interest. Our method is on par with far more sophisticated mitigation methods across different tasks: identifying and correcting mislabeled examples, classifying minority-group samples, prioritizing points relevant for training and enabling scalable human auditing of relevant examples.","['General Machine Learning', 'Loss trajectory', 'Metadata archaeology', 'Data auditing', 'Learning curves']",[],"['Shoaib Ahmed Siddiqui', 'Nitarshan Rajkumar', 'Tegan Maharaj', 'David Krueger', 'Sara Hooker']","['University of Cambridge', 'University of Cambridge', 'Toronto University', 'University of Cambridge', 'Cohere For AI']",[]
https://iclr.cc/virtual/2023/poster/11629,Transparency & Explainability,MultiViz: Towards Visualizing and Understanding Multimodal Models,"The promise of multimodal models for real-world applications has inspired research in visualizing and understanding their internal mechanics with the end goal of empowering stakeholders to visualize model behavior, perform model debugging, and promote trust in machine learning models. However, modern multimodal models are typically black-box neural networks, which makes it challenging to understand their internal mechanics. How can we visualize the internal modeling of multimodal interactions in these models? Our paper aims to fill this gap by proposing MultiViz, a method for analyzing the behavior of multimodal models by scaffolding the problem of interpretability into 4 stages: (1) unimodal importance: how each modality contributes towards downstream modeling and prediction, (2) cross-modal interactions: how different modalities relate with each other, (3) multimodal representations: how unimodal and cross-modal interactions are represented in decision-level features, and (4) multimodal prediction: how decision-level features are composed to make a prediction. MultiViz is designed to operate on diverse modalities, models, tasks, and research areas. Through experiments on 8 trained models across 6 real-world tasks, we show that the complementary stages in MultiViz together enable users to (1) simulate model predictions, (2) assign interpretable concepts to features, (3) perform error analysis on model misclassifications, and (4) use insights from error analysis to debug models. MultiViz is publicly available, will be regularly updated with new interpretation tools and metrics, and welcomes inputs from the community.","['Social Aspects of Machine Learning', 'visualization', 'representation learning', 'Interpretation', 'multimodal learning']",[],"['Paul Pu Liang', 'Yiwei Lyu', 'Gunjan Chhablani', 'Nihal Jain', 'Zihao Deng', 'Xingbo Wang', 'Louis-Philippe Morency', 'Ruslan Salakhutdinov']","['Carnegie Mellon University', 'University of Michigan - Ann Arbor', 'Georgia Institute of Technology', 'Amazon', 'University of Pennsylvania, University of Pennsylvania', 'Weill Cornell Medicine, Cornell University', 'Carnegie Mellon University', 'Department of Computer Science']",[]
https://iclr.cc/virtual/2023/poster/11224,Transparency & Explainability,Confidential-PROFITT: Confidential PROof of FaIr Training of Trees,"Post hoc auditing of model fairness suffers from potential drawbacks: (1) auditing may be highly sensitive to the test samples chosen; (2) the model and/or its training data may need to be shared with an auditor thereby breaking confidentiality. We address these issues by instead providing a certificate that demonstrates that the learning algorithm itself is fair, and hence, as a consequence, so too is the trained model. We introduce a method to provide a confidential proof of fairness for training, in the context of widely used decision trees, which we term Confidential-PROFITT. We propose novel fair decision tree learning algorithms along with customized zero-knowledge proof protocols to obtain a proof of fairness that can be audited by a third party. Using zero-knowledge proofs enables us to guarantee confidentiality of both the model and its training data. We show empirically that bounding the information gain of each node with respect to the sensitive attributes reduces the unfairness of the final tree. In extensive experiments on the COMPAS, Communities and Crime, Default Credit, and Adult datasets, we demonstrate that a company can use Confidential-PROFITT to certify the fairness of their decision tree to an auditor in less than 2 minutes, thus indicating the applicability of our approach. This is true for both the demographic parity and equalized odds definitions of fairness. Finally, we extend Confidential-PROFITT to apply to ensembles of trees.","['Social Aspects of Machine Learning', 'Zero-Knowledge Proof', 'Audit', 'fairness', 'confidentiality']",[],"['Ali Shahin Shamsabadi', 'Sierra Calanda Wyllie', 'Nicholas Franzese', 'Natalie Dullerud', 'Sébastien Gambs', 'Nicolas Papernot', 'Xiao Wang', 'Adrian Weller']","['Brave Software', 'University of Toronto', 'Northwestern University, Northwestern University', 'Stanford University', 'Université du Québec à Montréal', 'University of Toronto', 'Northwestern University', 'Alan Turing Institute']",[]
https://iclr.cc/virtual/2023/poster/11197,Transparency & Explainability,Understanding Neural Coding on Latent Manifolds by Sharing Features and Dividing Ensembles,"Systems neuroscience relies on two complementary views of neural data, characterized by single neuron tuning curves and analysis of population activity. These two perspectives combine elegantly in neural latent variable models that constrain the relationship between latent variables and neural activity, modeled by simple tuning curve functions. This has recently been demonstrated using Gaussian processes, with applications to realistic and topologically relevant latent manifolds. Those and previous models, however, missed crucial shared coding properties of neural populations. We propose $\textit{feature sharing}$ across neural tuning curves which significantly improves performance and helps optimization. We also propose a solution to the $\textit{ensemble detection}$ problem, where different groups of neurons, i.e., ensembles, can be modulated by different latent manifolds. Achieved through a soft clustering of neurons during training, this allows for the separation of mixed neural populations in an unsupervised manner. These innovations lead to more interpretable models of neural population activity that train well and perform better even on mixtures of complex latent manifolds. Finally, we apply our method on a recently published grid cell dataset, and recover distinct ensembles, infer toroidal latents and predict neural tuning curves in a single integrated modeling framework.","['Neuroscience and Cognitive Science', 'Latent Variable Models', 'grid cells', 'neural activity', 'neural ensemble detection', 'neuroscience', 'tuning curves']",[],"['Martin Bjerke', 'Kristopher T Jensen', 'Claudia Battistin', 'Benjamin Adric Dunn']","['Norwegian University of Science and Technology', 'University College London, University of London', 'Norwegian Institute of Technology', 'Norwegian Institute of Technology']",[]
https://iclr.cc/virtual/2023/poster/11085,Transparency & Explainability,A probabilistic framework for task-aligned intra- and inter-area neural manifold estimation,"Latent manifolds provide a compact characterization of neural population activity and of shared co-variability across brain areas. Nonetheless, existing statistical tools for extracting neural manifolds face limitations in terms of interpretability of latents with respect to task variables, and can be hard to apply to datasets with no trial repeats. Here we propose a novel probabilistic framework that allows for interpretable partitioning of population variability within and across areas in the context of naturalistic behavior. Our approach for task aligned manifold estimation (TAME-GP) explicitly partitions variability into private and shared sources which can themselves be subdivided in task-relevant and task irrelevant components, uses a realistic Poisson noise model, and introduces temporal smoothing of latent trajectories in the form of a Gaussian Process prior. This TAME-GP graphical model allows for robust estimation of task-relevant variability in local population responses, and of shared co-variability between brain areas. We demonstrate the efficiency of our estimator on within model and biologically motivated simulated data. We also apply it to several datasets of neural population recordings during behavior. Overall, our results demonstrate the capacity of TAME-GP to capture meaningful intra- and inter-area neural variability with single trial resolution.","['Neuroscience and Cognitive Science', 'dimensionality reduction', 'inter-area interactions', 'neuroscience', 'Probabilistic Methods']",[],"['Edoardo Balzani', 'Jean-Paul G Noel', 'Pedro Herrero-Vidal', 'Dora Angelaki', 'Cristina Savin']","['New York University', 'New York University', 'New York University', 'New York University', 'New York University']",[]
https://iclr.cc/virtual/2023/poster/11054,Transparency & Explainability,Bayes-MIL: A New Probabilistic Perspective on Attention-based Multiple Instance Learning for Whole Slide Images,"Multiple instance learning (MIL) is a popular weakly-supervised learning model on the whole slide image (WSI) for AI-assisted pathology diagnosis. The recent advance in attention-based MIL allows the model to find its region-of-interest (ROI) for interpretation by learning the attention weights for image patches of WSI slides. However, we empirically find that the interpretability of some related methods is either untrustworthy as the principle of MIL is violated or unsatisfactory as the high-attention regions are not consistent with experts' annotations. In this paper, we propose Bayes-MIL to address the problem from a probabilistic perspective. The induced patch-level uncertainty is proposed as a new measure of MIL interpretability, which outperforms previous methods in matching doctors annotations. We design a slide-dependent patch regularizer (SDPR) for the attention, imposing constraints derived from the MIL assumption, on the attention distribution. SDPR explicitly constrains the model to generate correct attention values. The spatial information is further encoded by an approximate convolutional conditional random field (CRF), for better interpretability. Experimental results show Bayes-MIL outperforms the related methods in patch-level and slide-level metrics and provides much better interpretable ROI on several large-scale WSI datasets.","['Applications', 'Multiple instance learning', 'histopathology', 'medical imaging', 'bayesian neural network']",[],"['Yufei CUI', 'Ziquan Liu', 'Xiangyu Liu', 'Xue Liu', 'Tei-Wei Kuo', 'Chun Jason Xue', 'Antoni B. Chan']","[', McGill University', 'Queen Mary, University of London', 'SUN YAT-SEN UNIVERSITY', 'McGill University', 'National Taiwan University', 'Mohamed bin Zayed University of Artificial Intelligence', 'City University of Hong Kong']",[]
https://iclr.cc/virtual/2023/poster/10994,Transparency & Explainability,Causal Reasoning in the Presence of Latent Confounders via Neural ADMG Learning,"Latent confounding has been a long-standing obstacle for causal reasoning from observational data. One popular approach is to model the data using acyclic directed mixed graphs (ADMGs), which describe ancestral relations between variables using directed and bidirected edges. However, existing methods using ADMGs are based on either linear functional assumptions or a discrete search that is complicated to use and lacks computational tractability for large datasets. In this work, we further extend the existing body of work and develop a novel gradient-based approach to learning an ADMG with nonlinear functional relations from observational data. We first show that the presence of latent confounding is identifiable under the assumptions of bow-free ADMGs with nonlinear additive noise models. With this insight, we propose a novel neural causal model based on autoregressive flows. This not only enables us to model complex causal relationships behind the data, but also estimate their functional relationships (hence treatment effects) simultaneously. We further validate our approach via experiments on both synthetic and real-world datasets, and demonstrate the competitive performance against relevant baselines.","['Probabilistic Methods', 'causal inference', 'causality', 'variational inference', 'structural equation model', 'causal discovery', 'latent confounders']",[],"['Matthew Ashman', 'Chao Ma', 'Agrin Hilmkil', 'Joel Jennings', 'Cheng Zhang']","['University of Cambridge', 'Microsoft', 'Chalmers University', 'Google Deepmind', 'Microsoft']",[]
https://iclr.cc/virtual/2023/poster/10915,Transparency & Explainability,Interpretable Geometric Deep Learning via Learnable Randomness Injection,"Point cloud data is ubiquitous in scientific fields. Recently, geometric deep learning (GDL) has been widely applied to solve prediction tasks with such data. However, GDL models are often complicated and hardly interpretable, which poses concerns to scientists who are to deploy these models in scientific analysis and experiments. This work proposes a general mechanism, learnable randomness injection (LRI), which allows building inherently interpretable models based on general GDL backbones. LRI-induced models, once trained, can detect the points in the point cloud data that carry information indicative of the prediction label. We also propose four datasets from real scientific applications that cover the domains of high-energy physics and biochemistry to evaluate the LRI mechanism. Compared with previous post-hoc interpretation methods, the points detected by LRI align much better and stabler with the ground-truth patterns that have actual scientific meanings. LRI is grounded by the information bottleneck principle, and thus LRI-induced models are also more robust to distribution shifts between training and test scenarios. Our code and datasets are available at https://github.com/Graph-COM/LRI.","['Machine Learning for Sciences', 'geometric deep learning', 'Interpretation', 'graph neural networks']",[],"['Siqi Miao', 'Yunan Luo', 'Mia Liu', 'Pan Li']","['Georgia Institute of Technology', 'Georgia Institute of Technology', 'Purdue University', 'Georgia Institute of Technology']",[]
https://iclr.cc/virtual/2023/poster/12144,Transparency & Explainability,What shapes the loss landscape of self supervised learning?,"Prevention of complete and dimensional collapse of representations has recently become a design principle for self-supervised learning (SSL). However, questions remain in our theoretical understanding: When do those collapses occur? What are the mechanisms and causes? We answer these questions by deriving and thoroughly analyzing an analytically tractable theory of SSL loss landscapes. In this theory, we identify the causes of the dimensional collapse and study the effect of normalization and bias. Finally, we leverage the interpretability afforded by the analytical theory to understand how dimensional collapse can be beneficial and what affects the robustness of SSL against data imbalance.","['Deep Learning and representational learning', 'collapse', 'self-supervised learning', 'loss landscape']",[],"['Liu Ziyin', 'Ekdeep Singh Lubana', 'Masahito Ueda', 'Hidenori Tanaka']","['The University of Tokyo', 'Center for Brain Science, Harvard University', 'The University of Tokyo', 'Harvard University, Harvard University']",[]
https://iclr.cc/virtual/2023/poster/11804,Transparency & Explainability,Causality Compensated Attention for Contextual Biased Visual Recognition,"Visual attention does not always capture the essential object representation desired for robust predictions. Attention modules tend to underline not only the target object but also the common co-occurring context that the module thinks helpful in the training. The problem is rooted in the confounding effect of the context leading to incorrect causalities between objects and predictions, which is further exacerbated by visual attention. In this paper, to learn causal object features robust for contextual bias, we propose a novel attention module named Interventional Dual Attention (IDA) for visual recognition. Specifically, IDA adopts two attention layers with multiple sampling intervention, which compensates the attention against the confounder context. Note that our method is model-agnostic and thus can be implemented on various backbones. Extensive experiments show our model obtains significant improvements in classification and detection with lower computation. In particular, we achieve the state-of-the-art results in multi-label classification on MS-COCO and PASCAL-VOC.","['Deep Learning and representational learning', 'object recognition', 'causal inference', 'Interventional Dual Attention', 'Confounding Context', 'attention mechanism']",[],"['Ruyang Liu', 'Jingjia Huang', 'Thomas H. Li', 'Ge Li']","['Peking University', 'ByteDance Inc.', 'AIIT, Peking University', 'Peking University Shenzhen Graduate School']",[]
https://iclr.cc/virtual/2023/poster/11158,Transparency & Explainability,A View From Somewhere: Human-Centric Face Representations,"Few datasets contain self-identified demographic information, inferring demographic information risks introducing additional biases, and collecting and storing data on sensitive attributes can carry legal risks. Besides, categorical demographic labels do not necessarily capture all the relevant dimensions of human diversity. We propose to implicitly learn a set of continuous face-varying dimensions, without ever asking an annotator to explicitly categorize a person. We uncover the dimensions by learning on A View From Somewhere (AVFS) dataset of 638,180 human judgments of face similarity. We demonstrate the utility of our learned embedding space for predicting face similarity judgments, collecting continuous face attribute values, attribute classification, and comparative dataset diversity auditing. Moreover, using a novel conditional framework, we show that an annotator's demographics influences the \emph{importance} they place on different attributes when judging similarity, underscoring the \emph{need} for diverse annotator groups to avoid biases. Data and code are available at \url{https://github.com/SonyAI/aviewfrom_somewhere}.","['Social Aspects of Machine Learning', 'annotator bias', 'computer vision', 'faces', 'diversity', 'similarity', 'cognitive', 'mental representations']",[],"['Jerone Andrews', 'Przemyslaw Joniak']","['Sony AI', 'The University of Tokyo']",[]
https://iclr.cc/virtual/2023/poster/11400,Transparency & Explainability,Weakly Supervised Explainable Phrasal Reasoning with Neural Fuzzy Logic,"Natural language inference (NLI) aims to determine the logical relationship between two sentences, such as Entailment, Contradiction, and Neutral. In recent years, deep learning models have become a prevailing approach to NLI, but they lack interpretability and explainability. In this work, we address the explainability of NLI by weakly supervised logical reasoning, and propose an Explainable Phrasal Reasoning (EPR) approach. Our model first detects phrases as the semantic unit and aligns corresponding phrases in the two sentences. Then, the model predicts the NLI label for the aligned phrases, and induces the sentence label by fuzzy logic formulas. Our EPR is almost everywhere differentiable and thus the system can be trained end to end. In this way, we are able to provide explicit explanations of phrasal logical relationships in a weakly supervised manner. We further show that such reasoning results help textual explanation generation.","['Applications', 'natural language inference', 'Explainability and Interpretability', 'Neural Fuzzy Logic', 'Weakly Supervised Reasoning']",[],"['Zijun Wu', 'Zi Xuan Zhang', 'Atharva Naik', 'Zhijian Mei', 'Mauajama Firdaus', 'Lili Mou']","['University of Alberta', 'University of Alberta', 'CMU, Carnegie Mellon University', 'University of Alberta', 'University of Alberta', 'University of Alberta']",[]
https://iclr.cc/virtual/2023/poster/10889,Transparency & Explainability,Binding Language Models in Symbolic Languages,"Though end-to-end neural approaches have recently been dominating NLP tasks in both performance and ease-of-use, they lack interpretability and robustness. We propose Binder, a training-free neural-symbolic framework that maps the task input to a program, which (1) allows binding a unified API of language model (LM) functionalities to a programming language (e.g., SQL, Python) to extend its grammar coverage and thus tackle more diverse questions, (2) adopts an LM as both the program parser and the underlying model called by the API during execution, and (3) requires only a few in-context exemplar annotations. Specifically, we employ GPT-3 Codex as the LM. In the parsing stage, with only a few in-context exemplars, Codex is able to identify the part of the task input that cannot be answerable by the original programming language, correctly generate API calls to prompt Codex to solve the unanswerable part, and identify where to place the API calls while being compatible with the original grammar. In the execution stage, Codex can perform versatile functionalities (e.g., commonsense QA, information extraction) given proper prompts in the API calls. Binder achieves state-of-the-art results on WikiTableQuestions and TabFact datasets, with explicit output programs that benefit human debugging. Note that previous best systems are all finetuned on tens of thousands of task-specific samples, while Binder only uses dozens of annotations as in-context exemplars without any training. Our code is available at anonymized.","['Applications', 'large language model', 'code generation', 'neural symbolic', 'semantic parsing']",[],"['Zhoujun Cheng', 'Tianbao Xie', 'Peng Shi', 'Chengzu Li', 'Rahul Nadkarni', 'Yushi Hu', 'Caiming Xiong', 'Dragomir Radev', 'Mari Ostendorf', 'Luke Zettlemoyer', 'Noah A. Smith', 'Tao Yu']","['Shanghai Jiaotong University', 'the University of Hong Kong, University of Hong Kong', 'University of Waterloo', 'University of Cambridge', 'Department of Computer Science & Engineering, University of Washington', 'University of Washington', 'Salesforce Research', 'Yale University', 'University of Washington', 'University of Washington', 'University of Washington', 'The University of Hong Kong']",[]
https://iclr.cc/virtual/2023/poster/10814,Transparency & Explainability,GEASS: Neural causal feature selection for high-dimensional biological data,"Identifying nonlinear causal relationships in high-dimensional biological data is an important task. However, current neural network based causality detection approaches for such data suffer from poor interpretability and cannot scale well to the high dimensional regime. Here we present GEASS (Granger fEAture Selection of Spatiotemporal data), which identifies sparse Granger causality mechanisms of high dimensional spatiotemporal data by a single neural network. GEASS maximizes sparsity-regularized modified transfer entropy with a theoretical guarantee of recovering features with spatial/temporal Granger causal relationships. The sparsity regularization is achieved by a novel combinatorial stochastic gate layer to select sparse non-overlapping feature subsets. We demonstrate the efficacy of GEASS in several synthetic datasets and real biological data from single-cell RNA sequencing and spatial transcriptomics.","['Machine Learning for Sciences', 'feature selection', 'Granger causality', 'neural networks', 'spatial transcriptomics', 'single-cell genomics']",[],"['Mingze Dong', 'Yuval Kluger']","['Yale University', 'Yale University']",[]
https://iclr.cc/virtual/2023/poster/12201,Transparency & Explainability,ChiroDiff: Modelling chirographic data with Diffusion Models,"Generative modelling over continuous-time geometric constructs, a.k.a $chirographic\ data$ such as handwriting, sketches, drawings etc., have been accomplished through autoregressive distributions. Such strictly-ordered discrete factorization however falls short of capturing key properties of chirographic data -- it fails to build holistic understanding of the temporal concept due to one-way visibility (causality). Consequently, temporal data has been modelled as discrete token sequences of fixed sampling rate instead of capturing the true underlying concept. In this paper, we introduce a powerful model-class namely Denoising\ Diffusion\ Probabilistic\ Models or DDPMs for chirographic data that specifically addresses these flaws. Our model named ""ChiroDiff"", being non-autoregressive, learns to capture holistic concepts and therefore remains resilient to higher temporal sampling rate up to a good extent. Moreover, we show that many important downstream utilities (e.g. conditional sampling, creative mixing) can be flexibly implemented using ChiroDiff. We further show some unique use-cases like stochastic vectorization, de-noising/healing, abstraction are also possible with this model-class. We perform quantitative and qualitative evaluation of our framework on relevant datasets and found it to be better or on par with competing approaches.","['Generative models', 'generative model', 'chirographic data', 'diffusion model', 'Continuous-time']",[],"['Ayan Das', 'Yongxin Yang', 'Timothy Hospedales', 'Tao Xiang', 'Yi-Zhe Song']","['University of Surrey', 'Queen Mary University of London', 'University of Edinburgh', 'University of Surrey', 'University of Surrey']",[]
https://iclr.cc/virtual/2023/poster/12143,Transparency & Explainability,Interpretability with full complexity by constraining feature information,"Interpretability is a pressing issue for machine learning. Common approaches to interpretable machine learning constrain interactions between features of the input, sacrificing model complexity in order to render more comprehensible the effects of those features on the model's output. We approach interpretability from a new angle: constrain the information about the features without restricting the complexity of the model. We use the Distributed Information Bottleneck to optimally compress each feature so as to maximally preserve information about the output. The learned information allocation, by feature and by feature value, provides rich opportunities for interpretation, particularly in problems with many features and complex feature interactions. The central object of analysis is not a single trained model, but rather a spectrum of models serving as approximations that leverage variable amounts of information about the inputs. Information is allocated to features by their relevance to the output, thereby solving the problem of feature selection by constructing a learned continuum of feature inclusion-to-exclusion. The optimal compression of each feature---at every stage of approximation---allows fine-grained inspection of the distinctions among feature values that are most impactful for prediction. We develop a framework for extracting insight from the spectrum of approximate models and demonstrate its utility on a range of tabular datasets.",['Social Aspects of Machine Learning'],[],"['Kieran A. Murphy', 'Danielle Bassett']","['University of Pennsylvania', 'University of Pennsylvania']",[]
https://iclr.cc/virtual/2023/poster/10718,Transparency & Explainability,Concept-level Debugging of Part-Prototype Networks,"Part-prototype Networks (ProtoPNets) are concept-based classifiers designed to achieve the same performance as black-box models without compromising transparency. ProtoPNets compute predictions based on similarity to class-specific part-prototypes learned to recognize parts of training examples, making it easy to faithfully determine what examples are responsible for any target prediction and why. However, like other models, they are prone to picking up confounders and shortcuts from the data, thus suffering from compromised prediction accuracy and limited generalization. We propose ProtoPDebug, an effective concept-level debugger for ProtoPNets in which a human supervisor, guided by the model’s explanations, supplies feedback in the form of what part-prototypes must be forgotten or kept, and the model is fine-tuned to align with this supervision. Our experimental evaluation shows that ProtoPDebug outperforms state-of-the-art debuggers for a fraction of the annotation cost. An online experiment with laypeople confirms the simplicity of the feedback requested to the users and the effectiveness of the collected feedback for learning confounder-free part-prototypes. ProtoPDebug is a promising tool for trustworthy interactive learning in critical applications, as suggested by a preliminary evaluation on a medical decision making task.","['Social Aspects of Machine Learning', 'debugging', 'part-prototype networks', 'concept-based models', 'self-explainable networks', 'explainability']",[],"['Stefano Teso', 'Katya Tentori', 'Fausto Giunchiglia', 'Andrea Passerini']","['University of Trento', 'University of Trento', 'University of Trento', 'University of Trento']",[]
https://iclr.cc/virtual/2023/poster/12197,Fairness & Bias,Fairness-aware Contrastive Learning with Partially Annotated Sensitive Attributes,"Learning high-quality representation is important and essential for visual recognition. Unfortunately, traditional representation learning suffers from fairness issues since the model may learn information of sensitive attributes. Recently, a series of studies have been proposed to improve fairness by explicitly decorrelating target labels and sensitive attributes. Most of these methods, however, rely on the assumption that fully annotated labels on target variable and sensitive attributes are available, which is unrealistic due to the expensive annotation cost. In this paper, we investigate a novel and practical problem of Fair Unsupervised Representation Learning with Partially annotated Sensitive labels (FURL-PS). FURL-PS has two key challenges: 1) how to make full use of the samples that are not annotated with sensitive attributes; 2) how to eliminate bias in the dataset without target labels. To address these challenges, we propose a general Fairness-aware Contrastive Learning (FairCL) framework consisting of two stages. Firstly, we generate contrastive sample pairs, which share the same visual information apart from sensitive attributes, for each instance in the original dataset. In this way, we construct a balanced and unbiased dataset. Then, we execute fair contrastive learning by closing the distance between representations of contrastive sample pairs. Besides, we also propose an unsupervised way to balance the utility and fairness of learned representations by feature reweighting. Extensive experimental results illustrate the effectiveness of our method in terms of fairness and utility, even with very limited sensitive attributes and serious data bias.","['Deep Learning and representational learning', 'Fair Representation Learning', 'semi-supervised learning', 'contrastive learning', 'data augmentation']",[],"['Fengda Zhang', 'Kun Kuang', 'Long Chen', 'Yuxuan Liu', 'Chao Wu', 'Jun Xiao']","['Nanyang Technological University', 'Zhejiang University', 'Hong Kong University of Science and Technology', 'Zhejiang University', 'Zhejiang University', 'Zhejiang University']",[]
